,City_1,City_2,Avg_Price
3761,Milan BGYMilan (Bergamo) BGY,Sevilla SVQ,189.05558303886923
3762,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL,Athens ATH,69.08189800661226
3763,Amsterdam AMS,Dublin DUB,86.50662857142856
3764,Thessaloni SKG,Bremen BRE,53.15349397590362
3765,Sevilla SVQ,Bristol BRS FR6689,62.25363636363636
3766,Palermo PMO,Bari BRI V71760,154.03666666666666
3767,Barcelona GROBarcelona (Girona) GRO,Paris BVAParis (Beauvais) BVA FR9107,81.69
3768,Tours TUF,Porto OPO,39.98
3769,Poznan POZ,Oslo TRFOslo (Torp) TRF,46.86573163797918
3770,Verona VRN,Stuttgart STR,22.50760809451986
3771,Liverpool LPL,Bordeaux BOD,30.944688405797102
3772,La Rochell LRH,London STNLondon (Stansted) STN,44.47298779953291
3773,Bologna BLQ,Vienna VIE,39.9450783830142
3774,Milan MXPMilan (Malpensa) MXP,Nantes NTE U22711,38.38663462415616
3775,Faro FAO,Liverpool LPL,42.03577490233386
3776,Vienna VIE,Lyon LYS,57.633168605076484
3777,Sevilla SVQ,Vienna VIE,52.055
3778,Catania CTA,Naples NAP U24804,54.47
3779,Dublin DUB,Santander SDR,55.718374999999895
3780,Gdansk GDN,Wroclaw WRO FR4106,58.49296428571428
3781,Milan BGYMilan (Bergamo) BGY,London STNLondon (Stansted) STN FR4197,57.405287878787874
3782,London LTNLondon (Luton) LTN,Vienna VIE U22463,53.53
3783,Knock NOC,Liverpool LPL FR6674,68.10608433219177
3784,Thessaloni SKG,Stockholm NYOStockholm (Skavsta) NYO FR1675,69.82617647058824
3785,Thessaloni SKG,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21110,104.27018008474576
3786,Porto OPO,Liverpool LPL FR9203,77.44115873015873
3787,Leeds LBA,Warsaw WMIWarsaw (Modlin) WMI FR2203,78.1
3788,Zadar ZAD,Vienna VIE,77.35686879208734
3789,Porto OPO,Wroclaw WRO,81.04751322751322
3790,Marseille MRS,Manchester MAN FR3119,70.46025
3791,Marseille MRS,Vienna VIE V72558,87.60516129032258
3792,Split SPU,Antwerp ANRAntwerp-Deurne ANR,92.29884057971014
3793,Billund BLL,Berlin SXFBerlin (Schonefeld) SXF FR1701,88.06722971547039
3794,Moscow VKOMoscow (Vnukovo) VKO,Palermo PMO,119.5807408787485
3795,London STNLondon (Stansted) STN,Karlsruhe FKBKarlsruhe-Baden Baden FKB FR9772,137.0113487179487
3796,Antwerp ANRAntwerp-Deurne ANR,Alicante ALC TB1171,511.65350877192986
3797,Bucharest OTPBucharest (Otopeni) OTP,Athens ATH,105.79259646962234
3798,Goteborg GOTGoteborg (Landvetter) GOT,Wroclaw WRO,36.87833333333333
3799,Ibiza IBZ,Milan MXPMilan (Malpensa) MXP,24.0971045784666
3800,Zaragoza ZAZ,Brussels CRLBrussels (Charleroi) CRL FR1383,60.54526315789473
3801,Barcelona REUBarcelona (Reus) REU,Dublin DUB,62.22931330472103
3802,Mikonos JMK,Rome FCORome (Fiumicino) FCO VY3319,260.7897297297297
3803,London STNLondon (Stansted) STN,Nantes NTE FR8503,54.765
3804,Paris ORYParis (Orly) ORY,Copenhagen CPH,107.05545454545454
3805,Milan BGYMilan (Bergamo) BGY,London SENLondon (Southend) SEN,95.22320700899468
3806,Venice TSFVenice (Treviso) TSF,Paris BVAParis (Beauvais) BVA,28.980000000000004
3807,Copenhagen CPH,Milan BGYMilan (Bergamo) BGY,39.60032430402474
3808,Warsaw WAW,Stockholm NYOStockholm (Skavsta) NYO W61501,43.49667521367522
3809,Lisbon LIS,Brussels BRU,49.218796969696974
3810,Vienna VIE,Kiev KBPKiev (Borispol) KBP OE975,47.35421428571428
3811,Madrid MAD,Milan MXPMilan (Malpensa) MXP U22708,48.89
3812,London STNLondon (Stansted) STN,Eindhoven EIN FR5681,62.4175
3813,Bristol BRS,Warsaw WMIWarsaw (Modlin) WMI FR4135,63.99228506787331
3814,Batsfjord BJF,Berlevag BVG,65.64488495575222
3815,Cork ORK,Verona VRN V71563,96.55160753880267
3816,Faro FAO,Brussels CRLBrussels (Charleroi) CRL FR6313,103.21892385786805
3817,Corfu CFU,Oslo OSLOslo (Gardermoen) OSL,163.8174295774648
3818,Tromso TOS,London LTNLondon (Luton) LTN W64480,187.91337255639098
3819,Moscow VKOMoscow (Vnukovo) VKO,Karlsruhe FKBKarlsruhe-Baden Baden FKB DP815,205.52062046404652
3820,Vienna VIE,Barcelona BCN OE1316,251.28692467948719
3821,St Petersb LED,Barcelona BCN VY7893,330.00895952287044
3822,Manchester MAN,Wroclaw WRO,77.3279506407214
3823,Budapest BUD,Stavanger SVG,114.45449633699633
3824,Barcelona BCN,London SENLondon (Southend) SEN,71.38625109855619
3825,Rome CIARome (Ciampino) CIA,Wroclaw WRO,54.32867857142857
3826,London LGWLondon (Gatwick) LGW,Ibiza IBZ,88.93222222222222
3827,Birmingham BHX,Wroclaw WRO,61.888434343434355
3828,Chania CHQ,Ostend OSTOstend-Bruges OST,115.0909090909091
3829,Milan BGYMilan (Bergamo) BGY,Nuernberg NUE,40.144574835285255
3830,Frankfurt FRA,Venice TSFVenice (Treviso) TSF,36.20321847082028
3831,Bordeaux BOD,Milan MXPMilan (Malpensa) MXP,33.614091531525396
3832,Barcelona GROBarcelona (Girona) GRO,Brussels CRLBrussels (Charleroi) CRL,58.15500106302947
3833,Cologne CGNCologne-Bonn CGN,Berlin SXFBerlin (Schonefeld) SXF FR188,40.78890716803761
3834,Dublin DUB,La Rochell LRH,49.47624191744853
3835,Copenhagen CPH,Madrid MAD,51.693229425437295
3836,Nice NCE,Stuttgart STR EW2421,54.533844611528835
3837,Dublin DUB,Wroclaw WRO,66.249455599331
3838,Berlin TXLBerlin (Tegel) TXL,Athens ATH,82.70099669730665
3839,Milan BGYMilan (Bergamo) BGY,Cologne CGNCologne-Bonn CGN FR5531,56.845131975867275
3840,Knock NOC,Barcelona GROBarcelona (Girona) GRO,57.02861333333333
3841,Copenhagen CPH,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21152,56.90785226695769
3842,Vienna VIE,Stuttgart STR OE620,58.686368660713256
3843,Bordeaux BOD,London STNLondon (Stansted) STN FR1783,68.28030801763913
3844,Warsaw WMIWarsaw (Modlin) WMI,Lisbon LIS,100.53551347881898
3845,Svolvaer SVJ,Bodo BOO,94.0
3846,Split SPU,Manchester MAN LS916,130.11355157075343
3847,Porto OPO,Barcelona BCN VY8477,347.4683069369655
3848,London STNLondon (Stansted) STN,Ibiza IBZ,70.13988260249423
3849,Barcelona BCN,Faro FAO,504.7766939443535
3850,Budapest BUD,Palermo PMO,129.29615384615386
3851,Krakow KRK,Nice NCE,81.78914335664336
3852,Prague PRG,Toulouse TLS,311.38
3853,Ibiza IBZ,Eindhoven EIN FR3542,195.88867346938775
3854,Zakinthos ZTH,Budapest BUD W62456,184.64133333333334
3855,Barcelona GROBarcelona (Girona) GRO,Dusseldorf NRNDusseldorf (Weeze) NRN FR6391,75.49287878787878
3856,Kefalonia EFL,Milan MXPMilan (Malpensa) MXP U22982,75.14592592592592
3857,Copenhagen CPH,Sevilla SVQ FR4470,54.13
3858,Faro FAO,Nice NCE,29.160185888962314
3859,Nice NCE,Lisbon LIS,35.3261150187296
3860,Tours TUF,London STNLondon (Stansted) STN,31.64016802641803
3861,Venice VCEVenice (Marco Polo) VCE,Manchester MAN,44.15379419191919
3862,Krakow KRK,Milan MXPMilan (Malpensa) MXP,35.99277443379168
3863,Lyon LYS,Palermo PMO,31.790000000000003
3864,Copenhagen CPH,Venice VCEVenice (Marco Polo) VCE,35.57499191648286
3865,Pisa PSA,Billund BLL FR9331,35.935703703703695
3866,Cologne CGNCologne-Bonn CGN,Berlin TXLBerlin (Tegel) TXL U25906,77.72652644230772
3867,Paris BVAParis (Beauvais) BVA,Wroclaw WRO FR8935,46.92
3868,Berlin SXFBerlin (Schonefeld) SXF,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U24631,45.37801628171131
3869,Split SPU,Naples NAP,47.76653555866792
3870,Vienna VIE,Nantes NTE,53.14
3871,Porto OPO,Brussels CRLBrussels (Charleroi) CRL,54.133762508706525
3872,Katowice KTW,Stockholm NYOStockholm (Skavsta) NYO W61201,51.10105490196078
3873,Hamburg HAM,London STNLondon (Stansted) STN FR1517,54.93330014124294
3874,Moscow VKOMoscow (Vnukovo) VKO,Kirov KVXKirov (Pobedilovo) KVX,58.522222222222226
3875,Milan BGYMilan (Bergamo) BGY,London SENLondon (Southend) SEN FR2189,57.29983878615458
3876,Marseille MRS,Split SPU,59.65287028623353
3877,Poznan POZ,Athens ATH,75.44659827064967
3878,Wroclaw WRO,Chania CHQ,111.65466129573338
3879,Oslo TRFOslo (Torp) TRF,Gdansk GDN FR8509,66.75457594970699
3880,Manchester MAN,Malta MLA U21995,67.85066666666665
3881,Alghero AHO,London STNLondon (Stansted) STN FR231,72.3125
3882,Faro FAO,Cologne CGNCologne-Bonn CGN EW647,77.27
3883,Limoges LIG,London STNLondon (Stansted) STN FR8777,75.85925074353696
3884,Toulouse TLS,Corfu CFU,81.3432967032967
3885,Athens ATH,Sofia SOF FR6301,78.37368409726699
3886,Athens ATH,Rome CIARome (Ciampino) CIA FR1199,91.30566593658739
3887,Porto OPO,Manchester MAN FR1174,104.41637228260869
3888,Porto OPO,London LGWLondon (Gatwick) LGW U28582,101.16784794786432
3889,Dubrovnik DBV,Lyon LYS V72087,104.2534666239377
3890,Oslo OSLOslo (Gardermoen) OSL,Athens ATH,152.02684803977638
3891,Milan BGYMilan (Bergamo) BGY,Riga RIX FR4714,129.118884057971
3892,Antwerp ANRAntwerp-Deurne ANR,Tangier TNG TB2691,202.6544999114103
3893,London STNLondon (Stansted) STN,Rome CIARome (Ciampino) CIA,80.13657401315791
3894,Manchester MAN,Knock NOC,108.23175551675837
3895,Sofia SOF,Brussels CRLBrussels (Charleroi) CRL,65.42137249710727
3896,Barcelona BCN,Toulouse TLS,317.2724999999999
3897,Bologna BLQ,Lisbon LIS,70.16881944444445
3898,Glasgow GLA,London LTNLondon (Luton) LTN,67.16054545454546
3899,Athens ATH,Milan MXPMilan (Malpensa) MXP U22608,81.37976076555026
3900,Shannon SNN,Wroclaw WRO FR1172,91.87
3901,Tel Aviv-Y TLVTel Aviv-Yafo (Ben Gurion) TLV,Nantes NTE,46.59
3902,Bydgoszcz BZG,London LTNLondon (Luton) LTN,33.4134659090909
3903,Lisbon LIS,Madrid MAD,50.05724658869395
3904,London LGWLondon (Gatwick) LGW,Klagenfurt KLU,64.64690369403789
3905,Berlin TXLBerlin (Tegel) TXL,Duesseldor DUS U25501,43.0
3906,Ponta Delg PDLPonta Delgada (Azores) PDL,Lisbon LIS,44.00842105263157
3907,Copenhagen CPH,Krakow KRK,49.58056206647319
3908,Bordeaux BOD,Brussels CRLBrussels (Charleroi) CRL FR1389,50.200409530409516
3909,Split SPU,Stuttgart STR OE5592,52.70997499718278
3910,Warsaw WAW,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21162,50.47637406704415
3911,Manchester MAN,Split SPU,75.0857598247545
3912,Warsaw WMIWarsaw (Modlin) WMI,Malaga AGP,64.20519999999999
3913,London LTNLondon (Luton) LTN,Lyon LYS U22425,57.450671085335536
3914,Venice VCEVenice (Marco Polo) VCE,London STNLondon (Stansted) STN FR795,59.74589189189189
3915,London STNLondon (Stansted) STN,Marseille MRS FR6541,60.70615469127665
3916,Genova GOA,London STNLondon (Stansted) STN FR973,72.59981011414442
3917,Dubrovnik DBV,Toulouse TLS U21730,101.21631914893618
3918,Ibiza IBZ,Milan MXPMilan (Malpensa) MXP VY6375,81.32833333333333
3919,Beziers BZR,London LTNLondon (Luton) LTN FR3457,68.78517647058824
3920,Copenhagen CPH,Athens ATH,82.24337209302327
3921,Salzburg SZG,London STNLondon (Stansted) STN FR305,99.93302650941291
3922,London STNLondon (Stansted) STN,Cagliari CAG U23203,126.89011041418277
3923,St Petersb LED,Moscow VKOMoscow (Vnukovo) VKO DP206,133.08090909090907
3924,Moscow VKOMoscow (Vnukovo) VKO,Ostend OSTOstend-Bruges OST DP903,225.07018884408603
3925,Split SPU,Barcelona BCN VY2477,435.59614035087714
3926,Eindhoven EIN,Porto OPO,75.7481899324739
3927,Larnaca LCA,Rhodes RHO,281.2011111111111
3928,Geneva GVA,London LTNLondon (Luton) LTN,57.70807132585563
3929,Hamburg HAM,Rijeka RJK,129.1825
3930,Cluj CLJCluj-Napoca CLJ,Brussels CRLBrussels (Charleroi) CRL,62.27708333333334
3931,Rimini RMI,Warsaw WMIWarsaw (Modlin) WMI,129.92487734487733
3932,Vienna VIE,Chania CHQ OE550,200.93000000000004
3933,Berlin TXLBerlin (Tegel) TXL,Cologne CGNCologne-Bonn CGN,28.594999999999995
3934,East Midla EMA,Dinard DNR,29.78
3935,Krakow KRK,Dortmund DTM,36.55999592706565
3936,Turin TRN,Brussels CRLBrussels (Charleroi) CRL,44.134604386400525
3937,Wroclaw WRO,Milan BGYMilan (Bergamo) BGY,46.63168901176021
3938,Berlin SXFBerlin (Schonefeld) SXF,Milan MXPMilan (Malpensa) MXP U24675,42.678897810218984
3939,Oslo TRFOslo (Torp) TRF,London STNLondon (Stansted) STN,46.33151538935461
3940,Ibiza IBZ,Vienna VIE,48.55304789344419
3941,Naples NAP,Venice VCEVenice (Marco Polo) VCE U2993,49.98
3942,Skiathos JSI,Naples NAP,47.513571428571424
3943,Vienna VIE,Geneva GVA U21486,59.08056756756757
3944,Milan MXPMilan (Malpensa) MXP,Bari BRI U22831,50.756428571428565
3945,Berlin TXLBerlin (Tegel) TXL,Copenhagen CPH U25683,63.3825
3946,Paris BVAParis (Beauvais) BVA,Poznan POZ W61922,80.39982588235293
3947,Rijeka RJK,Cologne CGNCologne-Bonn CGN EW961,124.98769230769231
3948,Stavanger SVG,London LGWLondon (Gatwick) LGW DY2829,137.21596899224807
3949,Moscow VKOMoscow (Vnukovo) VKO,Pisa PSA DP811,166.58757289778794
3950,Istanbul SAWIstanbul (Sabiha Gokcen) SAW,Grozny GRV,224.26271035074038
3951,Riga RIX,Oslo OSLOslo (Gardermoen) OSL,226.25545305968774
3952,Milan BGYMilan (Bergamo) BGY,Hamburg HAM,83.03238372093023
3953,Cologne CGNCologne-Bonn CGN,Porto OPO,84.1276114721305
3954,Lyon LYS,Faro FAO,88.43071428571427
3955,Cologne CGNCologne-Bonn CGN,Madrid MAD,90.4615
3956,Zakinthos ZTH,London LGWLondon (Gatwick) LGW,66.23326923076924
3957,Warsaw WMIWarsaw (Modlin) WMI,Oslo TRFOslo (Torp) TRF,38.33668680947485
3958,Gdansk GDN,London LGWLondon (Gatwick) LGW,30.897697148370497
3959,Fuertevent FUE,Lyon LYS,28.235
3960,Warsaw WMIWarsaw (Modlin) WMI,Liverpool LPL,51.18181104651163
3961,Gdansk GDN,Stockholm NYOStockholm (Skavsta) NYO W61731,41.89646480925582
3962,Brussels CRLBrussels (Charleroi) CRL,Palma Mall PMI,49.06639498674558
3963,Warsaw WMIWarsaw (Modlin) WMI,Paris BVAParis (Beauvais) BVA,61.39071731145014
3964,Corfu CFU,Bologna BLQ,49.458764783709164
3965,Milan BGYMilan (Bergamo) BGY,Athens ATH,74.81959598858587
3966,Gdansk GDN,Stockholm NYOStockholm (Skavsta) NYO FR8452,54.271587545636294
3967,Berlin SXFBerlin (Schonefeld) SXF,Vienna VIE U24731,66.24689290161892
3968,London SENLondon (Southend) SEN,Bordeaux BOD U27393,60.60419765625001
3969,Nantes NTE,London STNLondon (Stansted) STN FR8504,61.64929313900137
3970,Heraklion HER,Athens ATH,68.18977044120368
3971,Warsaw WMIWarsaw (Modlin) WMI,Malaga AGP FR4060,76.766
3972,Knock NOC,London STNLondon (Stansted) STN FR806,76.66520387594383
3973,Porto OPO,Katowice KTW,77.74644696969696
3974,Nimes FNI,London STNLondon (Stansted) STN FR8817,81.53793939393938
3975,Faro FAO,Cologne CGNCologne-Bonn CGN FR2647,99.99567581300812
3976,London LTNLondon (Luton) LTN,Riga RIX W62502,157.85490971388202
3977,Lyon LYS,Istanbul SAWIstanbul (Sabiha Gokcen) SAW PC1144,215.31333236938525
3978,Bergen BGO,Barcelona BCN DY5529,367.49317210329576
3979,Cologne CGNCologne-Bonn CGN,Faro FAO,142.8240563092169
3980,Frankfurt FRA,Barcelona GROBarcelona (Girona) GRO,87.83375000000001
3981,London STNLondon (Stansted) STN,Bergerac EGC,79.69610660173163
3982,Madrid MAD,Wroclaw WRO,62.60892857142856
3983,London LTNLondon (Luton) LTN,Milan MXPMilan (Malpensa) MXP,47.94220654424341
3984,Malmo MMX,Krakow KRK,31.9
3985,Palermo PMO,Ibiza IBZ,222.5875
3986,Brussels CRLBrussels (Charleroi) CRL,Heraklion HER,100.33999999999999
3987,Oslo OSLOslo (Gardermoen) OSL,Venice VCEVenice (Marco Polo) VCE DY1856,122.8116393442623
3988,London STNLondon (Stansted) STN,Nantes NTE,42.71310500934996
3989,Lyon LYS,Barcelona BCN,44.177910586277505
3990,Aalborg AAL,London STNLondon (Stansted) STN,28.07792045454545
3991,Oslo TRFOslo (Torp) TRF,Krakow KRK,31.475251629102303
3992,Liverpool LPL,Knock NOC,53.12340098138412
3993,Faro FAO,Naples NAP,33.52366182816371
3994,Corfu CFU,Genova GOA,45.71578947368421
3995,London SENLondon (Southend) SEN,Dubrovnik DBV,48.31618595679012
3996,Berlin SXFBerlin (Schonefeld) SXF,London LTNLondon (Luton) LTN U22102,52.7692628992629
3997,Milan BGYMilan (Bergamo) BGY,Knock NOC,55.96298884214377
3998,Malaga AGP,London LTNLondon (Luton) LTN FR7785,77.86500000000001
3999,Knock NOC,Faro FAO,71.28999999999999
4000,Oslo OSLOslo (Gardermoen) OSL,Bergen BGO,79.52858918128658
4001,Bari BRI,Krakow KRK W65058,80.23571428571428
4002,Warsaw WMIWarsaw (Modlin) WMI,Birmingham BHX FR8084,81.06859374999999
4003,Lisbon LIS,London STNLondon (Stansted) STN FR1887,99.96170487106016
4004,Vienna VIE,Dubrovnik DBV,108.89797399915139
4005,Dubrovnik DBV,Venice VCEVenice (Marco Polo) VCE V71239,111.81102389903332
4006,Moscow VKOMoscow (Vnukovo) VKO,Catania CTA,114.75369705228933
4007,Rome FCORome (Fiumicino) FCO,Moscow VKOMoscow (Vnukovo) VKO,165.31128430624955
4008,Madeira FNCMadeira (Funchal) FNC,Prague PRG OK4685,591.2574496012405
4009,Eindhoven EIN,Moscow VKOMoscow (Vnukovo) VKO,179.76382418047152
4010,Malmo MMX,Gdansk GDN,46.301429607347515
4011,Budapest BUD,East Midla EMA,156.7746373783326
4012,Stuttgart STR,Brussels BRU,112.8165625
4013,Madrid MAD,Milan BGYMilan (Bergamo) BGY FR5983,63.56193548387097
4014,Rhodes RHO,Milan MXPMilan (Malpensa) MXP U22970,126.32062499999999
4015,Kos KGS,Venice VCEVenice (Marco Polo) VCE V71441,122.425
4016,Vienna VIE,Nice NCE EW5868,73.66
4017,Bologna BLQ,London LTNLondon (Luton) LTN,49.43329365079365
4018,Dortmund DTM,Vienna VIE,40.571307651185705
4019,Doncaster DSADoncaster-Sheffield DSA,Gdansk GDN,35.38175
4020,Gdansk GDN,Dortmund DTM,33.705740740740744
4021,London LTNLondon (Luton) LTN,Copenhagen CPH,52.5697767054299
4022,London LTNLondon (Luton) LTN,Krakow KRK,50.02761176958268
4023,London STNLondon (Stansted) STN,Cork ORK,52.97133133454253
4024,Friedrichs FDH,London LGWLondon (Gatwick) LGW,35.09739565516604
4025,Rome CIARome (Ciampino) CIA,Stockholm NYOStockholm (Skavsta) NYO FR1932,38.777321428571426
4026,London LGWLondon (Gatwick) LGW,Pula PUY,81.95819029558288
4027,London LGWLondon (Gatwick) LGW,Faro FAO,81.8038662416578
4028,Lisbon LIS,Naples NAP,49.980000000000004
4029,Rome CIARome (Ciampino) CIA,Lisbon LIS,70.85033662900189
4030,Vienna VIE,Berlin SXFBerlin (Schonefeld) SXF U24734,66.03673295454544
4031,Dublin DUB,Liverpool LPL FR442,69.68289316457418
4032,Liege LGG,Rhodes RHO,79.98
4033,Brussels CRLBrussels (Charleroi) CRL,Pisa PSA FR3747,76.73374999999999
4034,Salzburg SZG,London STNLondon (Stansted) STN EW4392,95.81444444444443
4035,Bergen BGO,Copenhagen CPH DY962,97.18089659224441
4036,Milan BGYMilan (Bergamo) BGY,Moscow VKOMoscow (Vnukovo) VKO,129.92528689084907
4037,Split SPU,Milan BGYMilan (Bergamo) BGY V71325,109.50440941602979
4038,Vienna VIE,Palma Mall PMI OE500,136.39231762845418
4039,Moscow VKOMoscow (Vnukovo) VKO,Milan BGYMilan (Bergamo) BGY DP803,175.9678575860725
4040,Kefalonia EFL,Rome FCORome (Fiumicino) FCO VY6199,303.06000000000006
4041,Riga RIX,Sochi AER,356.3487337651168
4042,Glasgow GLA,Bristol BRS,66.12457632211537
4043,Cologne CGNCologne-Bonn CGN,Milan MXPMilan (Malpensa) MXP,140.0547619047619
4044,Malta MLA,Porto OPO,95.70783285509327
4045,Geneva GVA,Santorini JTR,149.68666666666667
4046,Athens ATH,Bristol BRS,53.35033564814817
4047,Zaragoza ZAZ,Milan BGYMilan (Bergamo) BGY FR4634,166.82125581395348
4048,Alicante ALC,Haugesund HAU,73.83611111111111
4049,Samara KUF,Prague PRG QS911,332.371875
4050,Lisbon LIS,Ponta Delg PDLPonta Delgada (Azores) PDL,44.00842105263157
4051,Porto OPO,Malaga AGP,33.216184909670545
4052,Cologne CGNCologne-Bonn CGN,London STNLondon (Stansted) STN,63.40824338147098
4053,Toulouse TLS,Nice NCE,29.300000000000008
4054,Cagliari CAG,Krakow KRK,37.32
4055,Cologne CGNCologne-Bonn CGN,Berlin SXFBerlin (Schonefeld) SXF FR184,43.06572324227497
4056,Vienna VIE,Nice NCE,58.859261363636286
4057,Split SPU,London LTNLondon (Luton) LTN,46.4162834788033
4058,Bydgoszcz BZG,Dublin DUB,51.9296530851947
4059,Hamburg HAM,Milan BGYMilan (Bergamo) BGY FR5504,67.83433333333333
4060,Berlin SXFBerlin (Schonefeld) SXF,London STNLondon (Stansted) STN FR8543,57.943588744588745
4061,Billund BLL,Athens ATH,71.3689682268827
4062,Dublin DUB,Athens ATH,84.27181834571668
4063,Dubrovnik DBV,Milan BGYMilan (Bergamo) BGY V71319,91.76353348847815
4064,Salzburg SZG,Berlin SXFBerlin (Schonefeld) SXF U24796,91.67606347298042
4065,Pula PUY,Cologne CGNCologne-Bonn CGN EW967,135.41963094633485
4066,Mikonos JMK,Naples NAP U24848,112.15580128205127
4067,Prague PRG,Moscow SVOMoscow (Sheremetyevo) SVO,393.53591942530284
4068,Stockholm NYOStockholm (Skavsta) NYO,Gdansk GDN,48.45487928450884
4069,Kiev KBPKiev (Borispol) KBP,Vienna VIE,30.35
4070,Thessaloni SKG,Berlin SXFBerlin (Schonefeld) SXF,46.38037344398343
4071,Venice VCEVenice (Marco Polo) VCE,Marseille MRS U23315,47.03000000000001
4072,Cologne CGNCologne-Bonn CGN,Cagliari CAG,126.777
4073,Nuernberg NUE,Crotone CRV,25.164833087874328
4074,Bordeaux BOD,London STNLondon (Stansted) STN,43.73386894906183
4075,Knock NOC,Bristol BRS,32.889432727388105
4076,Copenhagen CPH,Bordeaux BOD,45.23154919449643
4077,Szczecin SZZ,Bergen BGO,31.14002819548872
4078,Pescara PSR,Warsaw WMIWarsaw (Modlin) WMI,41.5389
4079,Bologna BLQ,Krakow KRK,39.182391304347824
4080,Hamburg HAM,Dublin DUB,47.61326102202063
4081,Bordeaux BOD,Marseille MRS FR6467,49.2972340425532
4082,Faro FAO,Brussels CRLBrussels (Charleroi) CRL,50.71547876000649
4083,Krakow KRK,Paphos PFO FR5087,66.426
4084,Palma Mall PMI,London LGWLondon (Gatwick) LGW U28622,68.48615189158669
4085,Brussels BRU,Valencia VLC FR2985,76.89834707446809
4086,Billund BLL,Faro FAO,95.3829411764706
4087,Faro FAO,London LGWLondon (Gatwick) LGW U28916,115.7310277371563
4088,Lisbon LIS,Paris ORYParis (Orly) ORY VY1984,137.0
4089,Nantes NTE,Rome FCORome (Fiumicino) FCO U27711,199.1830361945316
4090,Vienna VIE,Riga RIX OE172,247.01223536585363
4091,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL,Nantes NTE,48.35726280444047
4092,Dortmund DTM,Split SPU,77.65958333333333
4093,Manchester MAN,Ibiza IBZ,74.626
4094,Venice VCEVenice (Marco Polo) VCE,Berlin TXLBerlin (Tegel) TXL U25836,42.73359897172235
4095,Stuttgart STR,Marseille MRS OE5955,42.24321428571428
4096,Sevilla SVQ,Marseille MRS FR5286,92.55666666666666
4097,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL,Hamburg HAM,64.31
4098,Lyon LYS,Palma Mall PMI,53.72867021008705
4099,Milan BGYMilan (Bergamo) BGY,Paris BVAParis (Beauvais) BVA,86.6369919590643
